,0,1,2,3,4,5,6,target,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
16,MVD5,ANJO,20170807,161714,9,2.7,0,1,14.2,137.3627,34.7286,27.006,-17.952,1.581,1.781,1.781,0.0,0.009290000000000001,0.0024100000000000002,0.0,0.0,0.0,0.0,0.0,27.213,-16.884,-36.3,25.884,-20.105,-8.0,137.0678,34.8908,0.025,92,0.5662,9.9,0.5926,3589.0,17,0.8159,0.7559999999999999
0,MVD5,ANJO,20170807,160519,9,2.7,0,1,11.2,137.426,34.6076,32.85,-31.354,2.238,1.3630000000000002,1.3630000000000002,0.0,0.01629,0.00757,0.0,0.0,0.0,0.0,0.0,32.613,-30.018,-27.3,32.272,-32.321999999999996,-5.0,137.0678,34.8908,0.025,43,0.4057,9.9,0.3217,3589.0,1,0.8906,0.753
30,MVD5,ANJO,20170807,162809,9,1.7,0,1,11.6,137.2942,34.8436,20.704,-5.212000000000001,0.674,0.863,0.863,0.0,0.01873,-0.014130000000000002,0.0,0.0,0.0,0.0,0.0,21.771,-2.991,-33.2,20.52,-5.985,-9.9,137.0678,34.8908,0.025,69,0.5717,9.9,0.6016,5.0,31,0.6953,0.203
2,MVD5,ANJO,20170807,160718,9,2.7,0,1,12.4,137.4113,34.6285,31.491,-29.045,2.1719999999999997,1.081,1.081,0.0,0.020569999999999998,0.00505,0.0,0.0,0.0,0.0,0.0,32.328,-28.541999999999998,-32.1,30.88,-29.671999999999997,-7.4,137.0678,34.8908,0.025,87,0.4483,9.9,0.4518,3589.0,3,0.873,0.941
26,MVD5,ANJO,20170807,162526,9,1.0,1050,1,16.0,137.3056,34.8174,21.759,-8.113999999999999,0.431,0.885,0.885,0.0,0.020909999999999998,-0.00936,0.0,0.0,-12.2,18.1,0.0,23.397,-7.353,-39.7,21.945999999999998,-9.527000000000001,-7.7,137.0678,34.8908,0.025,87,0.6289,9.9,0.7199,4.0,27,0.7966,0.5
4,MVD5,ANJO,20170807,160917,9,2.7,1050,1,13.4,137.407,34.6457,31.098000000000003,-27.136,2.09,1.15,1.15,0.0,0.024980000000000002,0.00346,0.0,0.0,-7.4,17.7,0.0,31.195,-26.412,-33.6,29.581999999999997,-28.425,-6.7,137.0678,34.8908,0.025,70,0.3532,9.9,0.3632,3589.0,5,0.9324,0.89
37,MVD5,ANJO,20170807,163307,9,2.7,0,1,14.5,137.2344,34.9109,15.227,2.247,0.748,1.213,1.213,0.0,0.01376,-0.00882,0.0,0.0,0.0,0.0,0.0,15.78,2.489,-30.8,14.232000000000001,1.6340000000000001,-1.8,137.0678,34.8908,0.025,100,0.688,9.9,0.572,3.0,38,0.6498,0.5
29,MVD5,ANJO,20170807,162709,9,2.7,1050,1,9.8,137.303,34.8318,21.515,-6.523,1.09,0.9840000000000001,0.9840000000000001,0.0,0.01247,0.0067,0.0,0.0,-10.1,19.1,0.0,20.317,-5.006,-30.2,20.680999999999997,-6.973,-10.7,137.0678,34.8908,0.025,93,0.5245,9.9,0.6196,5.0,30,0.7745,0.591
14,MVD5,ANJO,20170807,161542,9,3.9,0,1,13.1,137.3805,34.7157,28.641,-19.374000000000002,2.407,1.024,1.024,0.0,0.02028,0.00773,0.0,0.0,0.0,0.0,0.0,28.997,-17.991,-29.8,28.543000000000003,-20.299,-3.6,137.0678,34.8908,0.025,60,0.5691,9.9,0.6064,5.0,15,0.7551,0.593
20,MVD5,ANJO,20170807,162809,9,1.7,1278,0,15.2,137.2537,34.865,17.0,-2.8510000000000004,0.545,0.326,0.326,0.0,0.1522,-0.02395,0.0,0.0,-13.6,22.5,0.0,17.257,-2.75,-22.3,17.129,-3.4619999999999997,8.1,137.0678,34.8908,0.025,93,0.5644,9.9,0.4522,4.0,5,0.6094,0.9159999999999999
21,MVD5,ANJO,20170807,162809,9,1.7,1311,0,6.9,137.0138,35.0689,-4.925,19.756,0.612,1.094,1.094,0.0,0.01142,0.00565,0.0,0.0,-15.6,22.3,0.0,-5.242999999999999,18.08,13.3,-5.011,20.471,27.0,137.0678,34.8908,0.025,97,0.717,9.9,0.6347,3599.0,4,0.7162,0.657
15,MVD5,ANJO,20170807,162539,9,3.9,1278,0,11.1,137.2752,34.8342,18.97,-6.2620000000000005,1.399,1.19,1.19,0.0,0.01259,0.00328,0.0,0.0,-8.2,19.6,0.0,20.886999999999997,-3.773,-31.5,19.249000000000002,-7.4079999999999995,-9.3,137.0678,34.8908,0.025,98,0.6322,9.9,0.6312,4.0,3,0.8749,0.5
35,MVD5,ANJO,20170807,163107,9,2.7,0,1,10.1,137.2699,34.8812,18.473,-1.046,0.9259999999999999,0.58,0.58,0.0,0.03726,-0.00232,0.0,0.0,0.0,0.0,0.0,18.665,-0.601,-29.4,17.695,-1.6880000000000002,-9.2,137.0678,34.8908,0.025,95,0.4772,9.9,0.5188,5.0,36,0.8645,0.607
26,MVD5,ANJO,20170807,163008,9,1.7,1327,0,9.1,136.9065,34.7482,-14.769,-15.809000000000001,0.65,0.866,0.866,0.0,0.013019999999999999,-0.0020800000000000003,0.0,0.0,-9.7,18.6,0.0,-13.552999999999999,-16.723,-17.4,-14.975999999999999,-13.742,0.8,137.0678,34.8908,0.025,81,0.7342,9.9,0.7948,10.0,5,0.7022,0.5
13,MVD5,ANJO,20170807,162509,9,2.7,1305,0,7.5,136.9421,34.8034,-11.501,-9.691,0.754,0.84,0.84,0.0,-0.0158,-0.0050100000000000006,0.0,0.0,-17.0,21.2,0.0,-10.275,-11.638,-11.9,-12.02,-7.792999999999999,3.1,137.0678,34.8908,0.025,99,0.6274,9.9,0.5567,3594.0,3,0.6642,0.5
33,MVD5,ANJO,20170807,163107,9,2.7,1387,0,10.2,137.1798,34.8827,10.232999999999999,-0.895,0.52,0.361,0.361,0.0,0.0607,-0.02445,0.0,0.0,-18.1,9.8,0.0,10.261,-0.544,-22.9,10.328,-1.419,-2.5,137.0678,34.8908,0.025,89,0.5912,9.9,0.5236,5.0,4,0.7209,0.5
24,MVD5,ANJO,20170807,162411,9,1.7,1050,1,17.2,137.3169,34.8036,22.791999999999998,-9.648,0.745,0.725,0.725,0.0,0.041819999999999996,0.00839,0.0,0.0,-9.4,17.7,0.0,22.979,-9.394,-43.8,23.38,-10.731,-9.5,137.0678,34.8908,0.025,77,0.3858,9.9,0.4216,5.0,25,0.9078,0.9129999999999999
23,MVD5,ANJO,20170807,162908,9,2.7,1311,0,6.5,137.0016,35.0779,-6.041,20.752,1.081,1.094,1.094,0.0,0.01228,0.00772,0.0,0.0,-16.1,22.4,0.0,-5.974,19.113,16.4,-5.261,21.49,29.5,137.0678,34.8908,0.025,100,0.671,9.9,0.5589,3599.0,5,0.6512,0.5
5,MVD5,ANJO,20170807,161017,9,1.7,1050,1,15.1,137.4009,34.657,30.531999999999996,-25.88,1.225,1.135,1.135,0.0,0.02791,-0.00059,0.0,0.0,-7.3,18.0,0.0,31.406,-25.453000000000003,-37.9,29.413,-27.072,-7.8,137.0678,34.8908,0.025,52,0.2483,9.9,0.2737,3589.0,6,0.9615,0.731
46,MVD5,ANJO,20170807,163548,9,3.9,1436,0,10.2,136.8789,34.8261,-17.284000000000002,-7.164,1.2819999999999998,1.3230000000000002,1.3230000000000002,0.0,0.010490000000000001,-0.00149,0.0,0.0,-8.1,23.9,0.0,-16.593,-9.808,-10.6,-17.848,-5.987,9.9,137.0678,34.8908,0.025,95,0.5633,9.9,0.6836,3596.0,3,0.909,0.5
31,MVD5,ANJO,20170807,163107,9,2.7,1397,0,6.4,136.8876,34.7806,-16.495,-12.214,1.0270000000000001,0.7559999999999999,0.7559999999999999,0.0,-0.023540000000000002,-0.00476,0.0,0.0,-7.4,21.5,0.0,-16.337,-11.581,-13.2,-14.844000000000001,-12.529000000000002,-0.4,137.0678,34.8908,0.025,63,0.6931,9.9,0.5998,11.0,3,0.7184,0.5
30,MVD5,ANJO,20170807,163050,9,3.9,1378,0,7.2,137.3076,34.8927,21.913,0.239,1.535,0.836,0.836,0.0,-0.015269999999999999,-0.0038799999999999998,0.0,0.0,-6.4,-0.5,0.0,21.974,-0.23600000000000002,-22.0,20.385,1.913,-7.5,137.0678,34.8908,0.025,98,0.7003,9.9,0.6908,3590.0,3,0.7682,0.5
12,MVD5,ANJO,20170807,161515,9,2.7,1050,1,14.9,137.3756,34.7057,28.195999999999998,-20.491,1.702,1.8419999999999999,1.8419999999999999,0.0,0.01145,0.0027300000000000002,0.0,0.0,-8.2,17.6,0.0,28.855999999999998,-18.773,-36.2,27.094,-21.959,-6.4,137.0678,34.8908,0.025,75,0.443,9.9,0.4349,3588.0,13,0.9225,0.5
22,MVD5,ANJO,20170807,162809,9,1.7,1327,0,8.3,136.9205,34.7278,-13.489,-18.069000000000003,0.6779999999999999,0.7759999999999999,0.7759999999999999,0.0,0.013090000000000001,-0.00265,0.0,0.0,-8.7,18.7,0.0,-12.72,-19.552,-19.2,-12.300999999999998,-17.297,-2.5,137.0678,34.8908,0.025,90,0.6723,9.9,0.8092,10.0,3,0.7151,0.5
25,MVD5,ANJO,20170807,162509,9,2.7,1050,1,12.2,137.3051,34.8138,21.706999999999997,-8.513,1.167,1.0490000000000002,1.0490000000000002,0.0,0.013019999999999999,0.00489,0.0,0.0,-11.4,17.5,0.0,21.965999999999998,-6.903,-34.7,21.533,-9.347999999999999,-10.3,137.0678,34.8908,0.025,85,0.5704,9.9,0.6941,6.0,26,0.794,0.551
6,MVD5,ANJO,20170807,161031,9,1.0,0,1,15.4,137.3974,34.6647,30.208000000000002,-25.031999999999996,0.778,1.253,1.253,0.0,0.01709,0.0032600000000000003,0.0,0.0,0.0,0.0,0.0,30.86,-23.969,-35.7,29.405,-25.961,-4.9,137.0678,34.8908,0.025,47,0.3342,9.9,0.417,5.0,7,0.9266,0.76
16,MVD5,ANJO,20170807,162539,9,3.9,1050,0,8.4,137.3107,34.8199,22.22,-7.837999999999999,1.651,0.846,0.846,0.0,0.01285,0.004520000000000001,0.0,0.0,-11.5,19.7,0.0,22.109,-6.9479999999999995,-26.4,22.188000000000002,-8.539,-9.5,137.0678,34.8908,0.025,95,0.7157,9.9,0.7107,4.0,20,0.6649,0.5
